,pole_id,vgp_id,Name,slat,slon,n,dec,inc,k,α95,VGP_lat,VGP_lon,K,dp,dm,A95,age,2_sigma,min_age,max_age,error_dist,lithology,Q,kept_by_auth,ref,age ref,comments (Q breakdown),paleolatitude,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_lat_SH,vgp_lon_SH,comments on age,dip_dir,dip,comments (x = excluded)
598,VGPs_NAM\26,14,mm26,29.099,-103.201,10.0,352.1,51.2,449.5,2.3,82.6,191.0,,,,,,,,,,thick gabbro sill,,,"Harlan et al., 1995",,,31.87643045186926,82.65004338442162,190.9668399815799,-82.65004338442162,10.96683998157991,-82.65004338442162,10.96683998157991,,,,
599,VGPs_NAM\26,15,mm30,28.987,-103.178,9.0,5.7,55.8,179.3,3.9,81.2,288.4,,,,,,,,,,thick gabbro sill,,,"Harlan et al., 1995",,,36.34294562116648,81.22166089525895,288.43692088095713,-81.22166089525895,108.43692088095713,-81.22166089525895,108.43692088095713,,,,
600,VGPs_NAM\26,16,mm31,28.988,-103.177,7.0,347.0,50.1,271.2,3.7,78.6,179.6,,,,,,,,,,thick gabbro sill,,,"Harlan et al., 1995",,,30.879140518733248,78.58347946466412,179.5659033636802,-78.58347946466412,359.5659033636802,-78.58347946466412,359.5659033636802,,,,
601,VGPs_NAM\26,17,mm37,29.084,-103.187,9.0,4.1,55.3,122.9,4.6,82.4,282.9,,,,,,,,,,thin gabbro sill,,,"Harlan et al., 1995",,,35.8327379675501,82.41834388698577,282.8742890292061,-82.41834388698577,102.87428902920612,-82.41834388698577,102.87428902920612,,,,
602,VGPs_NAM\26,18,mm39,29.089,-103.184,7.0,1.8,54.2,118.1,5.6,84.2,271.5,,,,,,,,,,thin gabbro sill,,,"Harlan et al., 1995",,,34.73229647952754,84.15385977893474,271.4967808492998,-84.15385977893474,91.4967808492998,-84.15385977893474,91.4967808492998,,,,
603,VGPs_NAM\26,19,mm42a,29.116,-103.201,9.0,348.3,53.2,268.9,3.2,79.0,194.7,,,,,,,,,,thick gabbro sill,,,"Harlan et al., 1995",,,33.757333614689585,79.00068357581614,194.71377584115817,-79.00068357581614,14.713775841158167,-79.00068357581614,14.713775841158167,,,,
604,VGPs_NAM\26,20,mm42b*,29.116,-103.201,4.0,344.5,54.5,95.6,7.2,75.6,195.0,,,,,,,,,,contact sandstone,,,"Harlan et al., 1995",,*site was not used in the calculation of the group mean direction,35.02946247065663,75.61782252836527,195.0359323431059,-75.61782252836527,15.035932343105912,-75.61782252836527,15.035932343105912,,,,
605,VGPs_NAM\26,21,mm44,29.118,-103.192,8.0,325.9,51.4,56.5,8.2,60.6,181.2,,,,,,,,,,thick gabbro sill,,,"Harlan et al., 1995",,,32.060526250451304,60.619464666242784,181.2360025260602,-60.619464666242784,1.2360025260601901,-60.619464666242784,1.2360025260601901,,,,
606,VGPs_NAM\26,22,mm45*,29.042,-103.211,10.0,3.7,52.6,18.8,11.5,83.0,318.6,,,,,,,,,,unbaked sandstone,,,"Harlan et al., 1995",,*site was not used in the calculation of the group mean direction AND  (VGP_lon) pole position is based on the structurally corrected mean direction,33.1835966226676,84.7867998982589,293.2589223015205,-84.7867998982589,113.2589223015205,-84.7867998982589,113.2589223015205,,,,
607,VGPs_NAM\27,1,10( N),52.5447156255882,-131.363249177843,6.0,354.4,77.0,195.0,3.0,77.0152138739816,218.147009061873,,5.2,5.6,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,65.21551153210612,77.01521387398166,218.14700906187323,-77.01521387398166,38.147009061873234,-77.01521387398166,38.147009061873234,,353.0,11.0,
608,VGPs_NAM\27,2,11( N),52.5447229819401,-131.362880837125,5.0,349.9,70.2,496.0,2.0,83.7483166815019,158.416089214079,,3.0,3.5,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,54.2444409170285,83.74831668150186,158.41608921408056,-83.74831668150186,338.41608921408056,-83.74831668150186,338.41608921408056,,355.0,15.0,
609,VGPs_NAM\27,3,12( N),52.5448201619032,-131.362517321679,6.0,1.5,74.0,180.0,3.0,82.3340349773946,234.239802076325,,4.9,5.4,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,60.16612686410392,82.33403497739468,234.23980207632533,-82.33403497739468,54.23980207632533,-82.33403497739468,54.23980207632533,,15.0,14.0,
610,VGPs_NAM\27,4,13( N),52.545194168127,-131.361799933921,5.0,356.6,76.4,158.0,4.0,78.2335361144299,221.361068248728,,6.9,7.4,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,64.17993868035423,78.2335361144299,221.3610682487281,-78.2335361144299,41.36106824872809,-78.2335361144299,41.36106824872809,,342.0,7.0,
611,VGPs_NAM\27,5,14( N),52.5453885204446,-131.361072888683,5.0,352.1,81.3,215.0,4.0,69.2863981443358,222.109121460112,,7.5,7.7,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,72.98363622921434,69.28639814433588,222.1091214601128,-69.28639814433588,42.10912146011279,-69.28639814433588,42.10912146011279,,5.0,8.0,
612,VGPs_NAM\27,6,15( N),52.5454930434785,-131.360341015772,5.0,29.0,76.3,157.0,4.0,71.1980775589766,269.879230083771,,6.8,7.4,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,64.0085700021727,71.19807755897666,269.87923008377163,-71.19807755897666,89.87923008377163,-71.19807755897666,89.87923008377163,,25.0,14.0,
613,VGPs_NAM\27,7,16( N),52.5455828683639,-131.360345836904,5.0,8.2,72.0,120.0,5.0,83.5219565795764,272.178698729692,,7.8,8.8,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,56.98260190586002,83.52195657957645,272.1786987296921,-83.52195657957645,92.17869872969209,-83.52195657957645,92.17869872969209,,16.0,21.0,
614,VGPs_NAM\27,8,17( N),52.5470553252099,-131.358654845375,6.0,13.4,64.1,231.0,3.0,78.9977409510606,350.863542914678,,3.8,4.8,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,45.838592638999955,78.99774095106059,350.86354291467876,-78.99774095106059,170.86354291467876,-78.99774095106059,170.86354291467876,,16.0,21.0,
615,VGPs_NAM\27,9,18( N),52.5475117924488,-131.358310570157,5.0,25.2,62.6,377.0,3.0,71.290009819162,335.832876626091,,3.7,4.7,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,43.96763700466287,71.29000981916204,335.8328766260919,-71.29000981916204,155.8328766260919,-71.29000981916204,155.8328766260919,,8.0,28.0,
616,VGPs_NAM\27,10,37( N),52.5479623857281,-131.358260983274,5.0,0.6,60.4,434.0,2.0,78.7975703378466,46.3228348767102,,2.3,3.0,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,41.35291654306145,78.79757033784665,46.32283487671021,-78.79757033784665,226.3228348767102,-78.79757033784665,226.3228348767102,,357.0,32.0,
617,VGPs_NAM\27,11,38( N),52.5484261920071,-131.35754832399,5.0,10.2,61.6,448.0,2.0,78.0663619440499,9.68335090393851,,2.4,3.1,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,42.760507764008814,78.06636194404997,9.683350903938418,-78.06636194404997,189.68335090393842,-78.06636194404997,189.68335090393842,,14.0,26.0,
618,VGPs_NAM\27,12,41( N),52.5485306938786,-131.356816391682,5.0,13.3,50.2,303.0,3.0,66.3369612850126,19.2058109774852,,2.7,4.0,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,30.968754451145713,66.33696128501268,19.2058109774852,-66.33696128501268,199.2058109774852,-66.33696128501268,199.2058109774852,,9.0,24.0,
619,VGPs_NAM\27,13,42( N),52.5488148414845,-131.356094081762,5.0,3.0,63.0,158.0,4.0,81.6718942789514,33.6984197805789,,4.9,6.3,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,44.459397622361955,81.67189427895143,33.69841978057896,-81.67189427895143,213.69841978057894,-81.67189427895143,213.69841978057894,,4.0,22.0,
620,VGPs_NAM\27,14,43( N),52.5493684602268,-131.355386197341,5.0,19.4,65.9,263.0,4.0,76.9257127224606,330.398984983893,,5.3,6.5,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,48.18280896838938,76.92571272246069,330.3989849838938,-76.92571272246069,150.3989849838938,-76.92571272246069,150.3989849838938,,18.0,27.0,
621,VGPs_NAM\27,15,44( N),52.5489222674949,-131.355214788092,5.0,17.8,63.7,230.0,4.0,76.3159551147807,343.357701881586,,5.0,6.3,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,45.332466119557715,76.31595511478079,343.3577018815864,-76.31595511478079,163.35770188158642,-76.31595511478079,163.35770188158642,,24.0,25.0,
622,VGPs_NAM\27,16,45( N),52.5494788130992,-131.354359537611,5.0,25.4,72.1,33.0,9.0,74.7745654402472,291.052004645911,,14.0,15.9,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,57.138251494275764,74.77456544024723,291.05200464591087,-74.77456544024723,111.05200464591087,-74.77456544024723,111.05200464591087,,23.0,15.0,
623,VGPs_NAM\27,17,46( N),52.5497600149375,-131.353784550122,5.0,9.4,63.0,51.0,8.0,79.8077437107177,7.43882347568802,,9.9,12.6,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,44.459397622361955,79.80774371071782,7.4388234756877765,-79.80774371071782,187.43882347568777,-79.80774371071782,187.43882347568777,,20.0,23.0,
624,VGPs_NAM\27,18,47( N),52.5498747487218,-131.35253684485,5.0,329.4,73.0,255.0,4.0,71.8670509505649,170.080746875353,,6.4,7.1,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,58.55582539052666,71.86705095056497,170.08074687535333,-71.86705095056497,350.0807468753533,-71.86705095056497,350.0807468753533,,345.0,11.0,
625,VGPs_NAM\27,19,48( N),52.5500646520401,-131.3520307132,5.0,348.4,61.1,194.0,5.0,77.0139800433402,90.1935238083788,,5.9,7.7,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,42.16866076450361,77.01398004334028,90.19352380837887,-77.01398004334028,270.19352380837887,-77.01398004334028,270.19352380837887,,351.0,20.0,
626,VGPs_NAM\27,20,49( N),52.5502545532388,-131.351524577136,5.0,355.0,69.3,163.0,4.0,86.9506119248138,147.602933599641,,5.8,6.8,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,52.920308387592094,86.95061192481381,147.6029335996419,-86.95061192481381,327.6029335996419,-86.95061192481381,327.6029335996419,,350.0,17.0,
627,VGPs_NAM\27,21,50( N),52.5503546269045,-131.351013633724,5.0,16.3,72.4,297.0,3.0,79.4245069678747,283.658941811633,,4.7,5.3,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,57.60743149758468,79.42450696787472,283.6589418116337,-79.42450696787472,103.65894181163372,-79.42450696787472,103.65894181163372,,25.0,16.0,
628,VGPs_NAM\27,22,60( N),52.5566716768322,-131.349876124428,5.0,359.3,67.0,415.0,2.0,87.0805257641097,57.5807212975194,,2.7,3.3,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,49.670420078039136,87.08052576410962,57.58072129751902,-87.08052576410962,237.580721297519,-87.08052576410962,237.580721297519,,0.0,15.0,
629,VGPs_NAM\27,23,61( N),52.5594395523081,-131.346335510354,5.0,4.9,61.3,173.0,4.0,79.3250523471266,28.7466858529877,,4.7,6.2,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,42.40447400431515,79.32505234712669,28.74668585298768,-79.32505234712669,208.7466858529877,-79.32505234712669,208.7466858529877,,14.0,14.0,
630,VGPs_NAM\27,24,62( N),52.5648896715563,-131.348102104684,6.0,325.8,62.6,152.0,4.0,65.9389597046241,131.51346641431,,4.9,6.3,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,43.96763700466287,65.93895970462412,131.51346641431041,-65.93895970462412,311.5134664143104,-65.93895970462412,311.5134664143104,,300.0,19.0,
631,VGPs_NAM\27,25,63( N),52.5637277902585,-131.347744910277,5.0,313.5,59.6,288.0,3.0,56.4606156616992,136.400513244673,,3.4,4.5,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,40.438610822901786,56.460615661699215,136.40051324467316,-56.460615661699215,316.40051324467316,-56.460615661699215,316.40051324467316,,276.0,34.0,
632,VGPs_NAM\27,26,64( N),52.5641046341006,-131.346879687506,5.0,351.4,70.9,188.0,4.0,84.2525576506141,170.424014706944,,6.1,7.0,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,55.29499414315468,84.25255765061422,170.42401470694207,-84.25255765061422,350.4240147069421,-84.25255765061422,350.4240147069421,,288.0,26.0,
633,VGPs_NAM\27,27,65( N),52.565982197755,-131.347422654832,5.0,297.8,69.4,282.0,3.0,53.6158840526236,165.007347298856,,4.4,5.1,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,53.065963816025054,53.61588405262365,165.0073472988566,-53.61588405262365,345.0073472988566,-53.61588405262365,345.0073472988566,,331.0,22.0,
634,VGPs_NAM\27,28,66( N),52.5654198487179,-131.348573123748,6.0,341.0,57.0,486.0,2.0,70.0203129350337,97.6747400308022,,2.1,2.9,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,37.593842477480926,70.02031293503372,97.67474003080227,-70.02031293503372,277.67474003080224,-70.02031293503372,277.67474003080224,,341.0,20.0,
635,VGPs_NAM\27,29,67( N),52.565982197755,-131.347422654832,5.0,333.3,67.1,540.0,2.0,73.1394605721826,139.940683266736,,2.8,3.3,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,49.80777040236476,73.13946057218263,139.94068326674096,-73.13946057218263,319.94068326674096,-73.13946057218263,319.94068326674096,,341.0,20.0,
636,VGPs_NAM\27,30,68( N),52.5675434644948,-131.350309900985,5.0,319.4,49.1,400.0,2.0,52.812696875699,117.476511677829,,1.7,2.6,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,29.994220750733042,52.81269687569904,117.47651167782927,-52.81269687569904,297.47651167782925,-52.81269687569904,297.47651167782925,,315.0,20.0,
637,VGPs_NAM\27,31,69( N),52.5672944770416,-131.349263594605,5.0,323.5,52.4,229.0,3.0,57.3753563854336,116.373738451649,,2.8,4.1,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,32.99418189278503,57.375356385433626,116.37373845164967,-57.375356385433626,296.3737384516497,-57.375356385433626,296.3737384516497,,315.0,20.0,
638,VGPs_NAM\27,32,70( N),52.5664079273727,-131.348625931308,7.0,318.2,42.0,471.0,2.0,47.6602529178651,113.124746705344,,1.5,2.5,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,24.237370383549177,47.66025291786512,113.12474670534424,-47.66025291786512,293.12474670534425,-47.66025291786512,293.12474670534425,,317.0,30.0,
639,VGPs_NAM\27,33,71( N),52.5533021835807,-131.347483181033,9.0,334.6,64.1,378.0,2.0,72.2120402025685,126.663344250743,,2.5,3.2,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,45.838592638999955,72.21204020256847,126.66334425074307,-72.21204020256847,306.6633442507431,-72.21204020256847,306.6633442507431,,318.0,18.0,
640,VGPs_NAM\27,34,72( R),52.5734591502317,-131.35579204067,7.0,340.3,70.6,88.0,4.0,78.1624815834215,157.517500771188,,6.0,6.9,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,54.84253518251763,78.16248158342152,157.51750077118874,-78.16248158342152,337.51750077118874,-78.16248158342152,337.51750077118874,,349.0,20.0,
641,VGPs_NAM\27,35,73( N),52.5748804004561,-131.361181697057,6.0,355.1,48.8,394.0,2.0,66.874767131485,59.524845922691,,1.7,2.6,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,29.732648959473135,66.87476713148509,59.524845922691,-66.87476713148509,239.524845922691,-66.87476713148509,239.524845922691,,12.0,27.0,
642,VGPs_NAM\27,36,74( N),52.5783703009314,-131.366535555976,6.0,321.1,65.2,173.0,3.0,64.7202000034663,142.232375229287,,3.9,4.9,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,47.25805713113572,64.72020000346639,142.23237522928716,-64.72020000346639,322.2323752292872,-64.72020000346639,322.2323752292872,,345.0,25.0,
643,VGPs_NAM\27,37,75( N),52.5806158999927,-131.366656551598,5.0,323.2,47.2,400.0,2.0,53.656311506781,111.433827750628,,1.7,2.6,,38.5,,36.0,41.0,uniform,volcanic,,y,"Irving et al., 2000",,,28.36686740756055,53.65631150678102,111.43382775062878,-53.65631150678102,291.4338277506288,-53.65631150678102,291.4338277506288,,345.0,34.0,
644,VGPs_NAM\28,1,1.0,55.8473017344442,296.6194921,7.0,201.0,-68.9,96.77419355,5.378971401,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-52.34134641734541,-77.25125126043424,213.79671254297176,77.25125126043424,33.79671254297176,-77.25125126043424,213.79671254297176,,,,
645,VGPs_NAM\28,2,2.0,55.8327313134927,296.6308596,8.0,186.7,-67.4,54.26356589,3.9,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-50.22195378458342,-83.0989096618686,258.2227947034155,83.0989096618686,78.2227947034155,-83.0989096618686,258.2227947034155,,,,
646,VGPs_NAM\28,3,3.0,55.8315307372506,296.6522483,5.0,177.7,-67.7,117.6470588,3.3,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-50.63934858157478,-84.62920961599556,312.43057658141544,84.62920961599556,132.43057658141544,-84.62920961599556,312.43057658141544,,,,
647,VGPs_NAM\28,4,4_adjusted,55.8899204424108,296.5890256,6.0,165.1,-68.2,166.6666667,7.3,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-51.34218568932283,-80.08790884823715,5.513806190341995,80.08790884823715,185.513806190342,-80.08790884823715,5.513806190341995,,,,
648,VGPs_NAM\28,5,5_adjusted,55.8989520754683,296.5914708,7.0,174.9,-68.6,111.1111111,4.8,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-51.9109557632007,-85.00967962568507,335.6717123421812,85.00967962568507,155.6717123421812,-85.00967962568507,335.6717123421812,,,,
649,VGPs_NAM\28,6,6.0,55.9157687884579,296.6097544,8.0,170.8,-66.0,189.1891892,2.1,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-48.31629796496779,-80.54769841549479,336.95727980694755,80.54769841549479,156.95727980694755,-80.54769841549479,336.95727980694755,,,,
650,VGPs_NAM\28,7,7_adjusted,55.9391601547815,296.7605534,9.0,196.7,-68.9,126.984127,8.3,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-52.34134641734541,-79.60805231878729,220.03053842392939,79.60805231878729,40.030538423929386,-79.60805231878729,220.03053842392939,,,,
651,VGPs_NAM\28,8,8.0,55.8872245231648,296.6516034,7.0,179.2,-68.6,260.8695652,1.9,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-51.9109557632007,-85.99596383337973,303.7370307402432,85.99596383337973,123.7370307402432,-85.99596383337973,303.7370307402432,,,,
652,VGPs_NAM\28,9,9.0,55.8322642924368,296.6781741,8.0,169.9,-68.1,35.53299492,4.8,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-51.20089775698439,-82.42859300971048,353.1853371826205,82.42859300971048,173.18533718262051,-82.42859300971048,353.1853371826205,,,,
653,VGPs_NAM\28,10,10.0,55.8369680980044,296.7235938,8.0,174.6,-66.3,350.0,1.5,,,,,,,38.0,4.0,,,normal,volcanic,,y,Currie and Larochelle (1969),"Mak et al., 1976, Ar-Ar, ± 4 uncertainty  unclear if 1 or 2 sigma ",,-48.718853306902,-82.15820814749513,323.79277162070713,82.15820814749513,143.79277162070713,-82.15820814749513,323.79277162070713,,,,
654,VGPs_NAM\29,1,01 LCE,60.2,234.6,11.0,355.9,57.6,80.3,5.1,,,,,,,,,,,,plutonic,,y,,,,38.233653443993425,67.88113154122655,63.17789034296612,-67.88113154122655,243.17789034296612,-67.88113154122655,243.17789034296612,,,,
655,VGPs_NAM\29,2,02 LCE,60.2,234.6,13.0,355.7,74.9,177.6,3.1,,,,,,,,,,,,plutonic,,y,,,,61.64686300584294,87.45908822505316,181.16391406231998,-87.45908822505316,1.163914062319975,-87.45908822505316,1.163914062319975,,,,
656,VGPs_NAM\29,3,03 LCE,60.2,234.6,10.0,339.0,70.9,26.3,9.6,,,,,,,,,,,,plutonic,,y,,,,55.29499414315468,77.8348430365479,130.12083152910498,-77.8348430365479,310.120831529105,-77.8348430365479,310.120831529105,,,,
657,VGPs_NAM\29,4,04 LCE,60.2,234.6,10.0,315.0,74.2,58.4,6.4,,,,,,,,,,,,plutonic,,y,,,,60.49261443910095,68.17031654440787,165.1110284639936,-68.17031654440787,345.1110284639936,-68.17031654440787,345.1110284639936,,,,
658,VGPs_NAM\29,5,05 LCE,60.2,234.6,11.0,333.7,75.0,70.0,5.5,,,,,,,,,,,,plutonic,,y,,,,61.81321456798648,77.24016365137287,163.23671613887544,-77.24016365137287,343.2367161388754,-77.24016365137287,343.2367161388754,,,,
659,VGPs_NAM\29,6,06 LCE,60.2,234.6,12.0,359.3,69.3,172.2,3.3,,,,,,,,,,,,plutonic,,y,,,,52.920308387592094,82.71020390185176,57.92793257733325,-82.71020390185176,237.92793257733325,-82.71020390185176,237.92793257733325,,,,
660,VGPs_NAM\29,7,07 LCE,60.2,234.6,11.0,352.2,70.4,64.1,5.7,,,,,,,,,,,,plutonic,,y,,,,54.542748191510164,82.96057963505974,94.57128549075333,-82.96057963505974,274.5712854907533,-82.96057963505974,274.5712854907533,,,,
661,VGPs_NAM\29,8,08 LCE,60.2,234.6,10.0,355.6,72.1,52.3,6.7,,,,,,,,,,,,plutonic,,y,,,,57.138251494275764,86.17957750453591,93.26603156143983,-86.17957750453591,273.26603156143983,-86.17957750453591,273.26603156143983,,,,
662,VGPs_NAM\29,9,10 LCW,60.2,234.5,11.0,346.5,71.7,81.3,5.1,,,,,,,,,,,,plutonic,,y,,,,56.5178846059868,82.038103207263,122.898674156364,-82.038103207263,302.898674156364,-82.038103207263,302.898674156364,,,,
663,VGPs_NAM\29,10,11 LCW,60.2,234.5,12.0,349.3,78.1,61.1,5.6,,,,,,,,,,,,plutonic,,y,,,,67.14622598726046,81.61246903647698,204.87328301189712,-81.61246903647698,24.873283011897115,-81.61246903647698,24.873283011897115,,,,
664,VGPs_NAM\29,11,12 LCW,60.2,234.5,11.0,345.4,78.3,63.8,5.8,,,,,,,,,,,,plutonic,,y,,,,67.50163704196291,80.31585152747456,199.51205873263334,-80.31585152747456,19.512058732633335,-80.31585152747456,19.512058732633335,,,,
665,VGPs_NAM\29,12,14 LCW,60.2,234.5,11.0,350.7,78.0,212.8,3.1,,,,,,,,,,,,plutonic,,y,,,,66.96901833472185,82.08512119143401,207.16852020252523,-82.08512119143401,27.16852020252523,-82.08512119143401,27.16852020252523,,,,
666,VGPs_NAM\29,13,16 LCW,60.2,234.5,9.0,324.2,71.5,48.6,7.5,,,,,,,,,,,,plutonic,,y,,,,56.20993240041714,70.97132517087636,148.2983708157602,-70.97132517087636,328.2983708157602,-70.97132517087636,328.2983708157602,,,,
667,VGPs_NAM\29,14,18 BR,60.3,234.8,12.0,351.9,76.3,523.4,1.9,,,,,,,,,,,,plutonic,,y,,,,64.0085700021727,84.70938168694266,192.75884727480914,-84.70938168694266,12.758847274809142,-84.70938168694266,12.758847274809142,,,,
668,VGPs_NAM\29,15,19 BR,60.3,234.8,12.0,349.7,77.4,736.0,1.6,,,,,,,,,,,,plutonic,,y,,,,65.9128274104906,82.7237049176598,199.61867600672713,-82.7237049176598,19.618676006727128,-82.7237049176598,19.618676006727128,,,,
669,VGPs_NAM\29,16,20 BR,60.3,234.8,15.0,344.2,75.6,97.0,3.9,,,,,,,,,,,,plutonic,,y,,,,62.81892485896425,82.08883037355929,170.1555123189397,-82.08883037355929,350.1555123189397,-82.08883037355929,350.1555123189397,,,,
670,VGPs_NAM\29,17,21 BR,60.3,234.8,12.0,342.4,66.2,156.6,3.5,,,,,,,,,,,,plutonic,,y,,,,48.5843194261958,74.54183252972756,103.42997953357741,-74.54183252972756,283.4299795335774,-74.54183252972756,283.4299795335774,,,,
